n,x,y,val,dP,lab,xT,yT
10124,6.949259,4.05156,0,2870,1,NaN,NaN
10125,6.952155,4.054492,0,2868,1,NaN,NaN
10126,6.957948,4.063288,0,2867,1,NaN,NaN
10127,6.955052,4.054492,0,2866,1,NaN,NaN
10128,6.946363,4.036901,0,2865,1,NaN,NaN
10129,6.937674,4.02224,0,2864,1,NaN,NaN
10130,6.934778,4.036901,0,2863,1,NaN,NaN
10131,6.934778,4.05156,0,2863,1,NaN,NaN
10132,6.937674,4.072083,0,2863,1,NaN,NaN
10133,6.931882,4.080879,0,2865,1,NaN,NaN
10134,6.920296,4.092605,0,2868,1,NaN,NaN
10135,6.908709,4.098469,0,2871,1,NaN,NaN
10136,6.900019,4.080879,0,2872,1,NaN,NaN
10137,6.905813,4.057424,0,2872,1,NaN,NaN
10138,6.914503,4.039833,0,2872,1,NaN,NaN
10139,6.923192,4.05156,0,2871,1,NaN,NaN
10140,6.937674,4.063288,0,2871,1,NaN,NaN
10141,6.940571,4.069152,0,2871,1,NaN,NaN
10142,6.940571,4.072083,0,2871,1,NaN,NaN
10143,6.937674,4.077947,0,2872,1,NaN,NaN
10144,6.937674,4.098469,0,2872,1,NaN,NaN
10145,6.952155,4.113126,0,2872,1,NaN,NaN
10146,6.960844,4.1014,0,2872,1,NaN,NaN
10147,6.969532,4.077947,0,2871,1,NaN,NaN
10148,6.972428,4.05156,0,2866,1,NaN,NaN
10149,6.978219,4.045697,0,2861,1,NaN,NaN
10150,6.96374,4.057424,0,2859,2,NaN,NaN
10151,6.928985,4.069152,0,2861,2,NaN,NaN
10152,6.876844,4.039833,0,2865,2,NaN,NaN
10153,6.807304,3.99585,0,2868,2,NaN,NaN
10154,6.700058,3.94893,0,2873,2,NaN,NaN
10155,6.57246,3.925468,0,2876,2,NaN,NaN
10156,6.450602,3.902005,0,2879,2,NaN,NaN
10157,6.302552,3.884406,0,2879,2,NaN,NaN
10158,6.186375,3.884406,0,2880,2,NaN,NaN
10159,6.064334,3.884406,0,2882,2,NaN,NaN
10160,6.009107,3.884406,0,2881,2,NaN,NaN
10161,5.956776,3.884406,0,2879,1,NaN,NaN
10162,5.956776,3.887339,0,2877,1,NaN,NaN
10163,5.977128,3.890273,0,2876,1,NaN,NaN
10164,5.997478,3.899072,0,2875,1,NaN,NaN
10165,5.997478,3.910804,0,2876,1,NaN,NaN
10166,5.994571,3.890273,0,2877,1,NaN,NaN
10167,5.997478,3.860941,0,2879,1,NaN,NaN
10168,6.000386,3.831607,0,2879,1,NaN,NaN
10169,5.971313,3.808138,0,2881,1,NaN,NaN
10170,5.93933,3.778801,0,2882,1,NaN,NaN
10171,5.910251,3.752396,0,2880,1,NaN,NaN
10172,5.913159,3.752396,0,2876,1,NaN,NaN
10173,5.918975,3.752396,0,2872,1,NaN,NaN
10174,5.921883,3.758264,0,2872,1,NaN,NaN
10175,5.921883,3.761198,0,2873,1,NaN,NaN
10176,5.918975,3.761198,0,2874,1,NaN,NaN
10177,5.918975,3.749462,0,2875,1,NaN,NaN
10178,5.918975,3.743594,0,2876,1,NaN,NaN
10179,5.921883,3.740659,0,2877,1,NaN,NaN
10180,5.921883,3.752396,0,2878,1,NaN,NaN
10181,5.921883,3.761198,0,2879,1,NaN,NaN
10182,5.918975,3.749462,0,2880,1,NaN,NaN
10183,5.918975,3.731857,0,2879,1,NaN,NaN
10184,5.916067,3.714252,0,2878,1,NaN,NaN
10185,5.916067,3.693711,0,2877,1,NaN,NaN
10186,5.918975,3.670235,0,2877,1,NaN,NaN
10187,5.910251,3.655562,0,2877,1,NaN,NaN
10188,5.901527,3.661432,0,2876,1,NaN,NaN
10189,5.889894,3.667301,0,2879,1,NaN,NaN
10190,5.892802,3.693711,0,2884,1,NaN,NaN
10191,5.895711,3.723054,0,2889,1,NaN,NaN
10192,5.901527,3.752396,0,2887,1,NaN,NaN
10193,5.904435,3.752396,0,2883,1,NaN,NaN
10194,5.904435,3.725989,0,2879,1,NaN,NaN
10195,5.895711,3.69958,0,2879,1,NaN,NaN
10196,5.884078,3.705449,0,2881,1,NaN,NaN
10197,5.872444,3.740659,0,2884,1,NaN,NaN
10198,5.886986,3.749462,0,2886,1,NaN,NaN
10199,5.907343,3.725989,0,2887,1,NaN,NaN
10200,5.936422,3.69958,0,2887,1,NaN,NaN
10201,5.948053,3.696646,0,2888,1,NaN,NaN
10202,5.950961,3.684908,0,2887,1,NaN,NaN
10203,5.936422,3.67317,0,2886,1,NaN,NaN
10204,5.907343,3.679039,0,2886,1,NaN,NaN
10205,5.884078,3.702514,0,2885,1,NaN,NaN
10206,5.872444,3.728923,0,2884,1,NaN,NaN
10207,5.866627,3.740659,0,2885,1,NaN,NaN
10208,5.86081,3.734791,0,2889,1,NaN,NaN
10209,5.846267,3.731857,0,2893,1,NaN,NaN
10210,5.837541,3.728923,0,2895,1,NaN,NaN
10211,5.834632,3.72012,0,2893,1,NaN,NaN
10212,5.846267,3.69958,0,2890,1,NaN,NaN
10213,5.86081,3.676105,0,2889,1,NaN,NaN
10214,5.869536,3.676105,0,2890,1,NaN,NaN
10215,5.875353,3.681974,0,2892,1,NaN,NaN
10216,5.884078,3.687842,0,2892,1,NaN,NaN
10217,5.892802,3.67317,0,2892,1,NaN,NaN
10218,5.901527,3.661432,0,2892,1,NaN,NaN
10219,5.904435,3.646758,0,2892,1,NaN,NaN
10220,5.904435,3.649693,0,2892,1,NaN,NaN
10221,5.901527,3.667301,0,2892,1,NaN,NaN
10222,5.898619,3.679039,0,2893,1,NaN,NaN
10223,5.895711,3.690777,0,2895,1,NaN,NaN
10224,5.895711,3.681974,0,2897,1,NaN,NaN
10225,5.895711,3.67317,0,2898,1,NaN,NaN
10226,5.898619,3.664366,0,2898,1,NaN,NaN
10227,5.901527,3.661432,0,2898,1,NaN,NaN
10228,5.904435,3.67317,0,2897,1,NaN,NaN
10229,5.904435,3.684908,0,2896,1,NaN,NaN
10230,5.904435,3.696646,0,2896,1,NaN,NaN
10231,5.886986,3.696646,0,2897,1,NaN,NaN
10232,5.872444,3.696646,0,2897,1,NaN,NaN
10233,5.884078,3.696646,0,2900,1,NaN,NaN
10234,5.910251,3.693711,0,2902,1,NaN,NaN
10235,5.936422,3.687842,0,2905,1,NaN,NaN
10236,5.933515,3.681974,0,2906,1,NaN,NaN
10237,5.927699,3.702514,0,2906,1,NaN,NaN
10238,5.921883,3.725989,0,2905,1,NaN,NaN
10239,5.921883,3.737725,0,2905,1,NaN,NaN
10240,5.916067,3.725989,0,2905,1,NaN,NaN
10241,5.907343,3.714252,0,2904,1,NaN,NaN
10242,5.898619,3.702514,0,2904,1,NaN,NaN
10243,5.898619,3.690777,0,2902,1,NaN,NaN
10244,5.895711,3.681974,0,2901,1,NaN,NaN
10245,5.898619,3.681974,0,2901,1,NaN,NaN
10246,5.907343,3.690777,0,2901,1,NaN,NaN
10247,5.921883,3.702514,0,2904,1,NaN,NaN
10248,5.945145,3.717186,0,2907,1,NaN,NaN
10249,5.962591,3.728923,0,2909,1,NaN,NaN
10250,5.953868,3.731857,0,2910,1,NaN,NaN
10251,5.930607,3.717186,0,2909,1,NaN,NaN
10252,5.913159,3.702514,0,2908,1,NaN,NaN
10253,5.918975,3.696646,0,2908,1,NaN,NaN
10254,5.924791,3.702514,0,2908,1,NaN,NaN
10255,5.918975,3.711317,0,2908,1,NaN,NaN
10256,5.910251,3.711317,0,2908,1,NaN,NaN
10257,5.913159,3.696646,0,2908,1,NaN,NaN
10258,5.924791,3.679039,0,2908,1,NaN,NaN
10259,5.924791,3.687842,0,2910,1,NaN,NaN
10260,5.913159,3.717186,0,2911,1,NaN,NaN
10261,5.898619,3.737725,0,2913,1,NaN,NaN
10262,5.895711,3.725989,0,2913,1,NaN,NaN
10263,5.889894,3.708383,0,2915,1,NaN,NaN
10264,5.884078,3.696646,0,2915,1,NaN,NaN
10265,5.878261,3.687842,0,2914,1,NaN,NaN
10266,5.878261,3.676105,0,2911,1,NaN,NaN
10267,5.884078,3.661432,0,2909,1,NaN,NaN
10268,5.886986,3.658497,0,2909,1,NaN,NaN
10269,5.866627,3.667301,0,2911,1,NaN,NaN
10270,5.84045,3.655562,0,2913,1,NaN,NaN
10271,5.817179,3.637954,0,2916,1,NaN,NaN
10272,5.831723,3.62328,0,2918,1,NaN,NaN
10273,5.843358,3.626215,0,2918,1,NaN,NaN
10274,5.849176,3.62328,0,2919,1,NaN,NaN
10275,5.86081,3.61154,0,2920,1,NaN,NaN
10276,5.872444,3.60567,0,2922,1,NaN,NaN
10277,5.875353,3.62915,0,2923,1,NaN,NaN
10278,5.863719,3.658497,0,2923,1,NaN,NaN
10279,5.852084,3.684908,0,2924,1,NaN,NaN
10280,5.852084,3.679039,0,2924,1,NaN,NaN
10281,5.852084,3.667301,0,2923,1,NaN,NaN
10282,5.852084,3.652628,0,2923,1,NaN,NaN
10283,5.852084,3.640889,0,2923,1,NaN,NaN
10284,5.852084,3.635019,0,2924,1,NaN,NaN
10285,5.854993,3.635019,0,2926,1,NaN,NaN
10286,5.854993,3.635019,0,2928,1,NaN,NaN
10287,5.846267,3.637954,0,2927,1,NaN,NaN
10288,5.837541,3.635019,0,2924,1,NaN,NaN
10289,5.846267,3.62328,0,2921,1,NaN,NaN
10290,5.863719,3.608605,0,2922,1,NaN,NaN
10291,5.869536,3.596865,0,2924,1,NaN,NaN
10292,5.852084,3.602735,0,2927,1,NaN,NaN
10293,5.837541,3.60567,0,2929,1,NaN,NaN
10294,5.828814,3.608605,0,2929,1,NaN,NaN
10295,5.820088,3.5998,0,2930,1,NaN,NaN
10296,5.81136,3.59393,0,2932,1,NaN,NaN
10297,5.81427,3.590995,0,2933,1,NaN,NaN
10298,5.822996,3.590995,0,2933,1,NaN,NaN
10299,5.828814,3.590995,0,2933,1,NaN,NaN
10300,5.825905,3.608605,0,2932,1,NaN,NaN
10301,5.837541,3.62328,0,2930,1,NaN,NaN
10302,5.852084,3.643824,0,2928,1,NaN,NaN
10303,5.857902,3.649693,0,2931,1,NaN,NaN
10304,5.849176,3.655562,0,2935,1,NaN,NaN
10305,5.843358,3.661432,0,2938,1,NaN,NaN
10306,5.849176,3.667301,0,2939,1,NaN,NaN
10307,5.854993,3.667301,0,2940,1,NaN,NaN
10308,5.854993,3.667301,0,2940,1,NaN,NaN
10309,5.857902,3.667301,0,2940,1,NaN,NaN
10310,5.892802,3.652628,0,2940,1,NaN,NaN
10311,5.927699,3.632084,0,2939,1,NaN,NaN
10312,5.959683,3.62328,0,2939,1,NaN,NaN
10313,5.953868,3.632084,0,2939,1,NaN,NaN
10314,5.933515,3.640889,0,2942,1,NaN,NaN
10315,5.895711,3.643824,0,2944,1,NaN,NaN
10316,5.86081,3.649693,0,2945,1,NaN,NaN
10317,5.84045,3.652628,0,2944,1,NaN,NaN
10318,5.837541,3.652628,0,2946,1,NaN,NaN
10319,5.831723,3.661432,0,2948,1,NaN,NaN
10320,5.831723,3.667301,0,2949,1,NaN,NaN
10321,5.828814,3.67317,0,2946,1,NaN,NaN
10322,5.84045,3.67317,0,2945,1,NaN,NaN
10323,5.852084,3.67317,0,2944,1,NaN,NaN
10324,5.863719,3.676105,0,2943,1,NaN,NaN
10325,5.869536,3.679039,0,2943,1,NaN,NaN
10326,5.881169,3.681974,0,2943,1,NaN,NaN
10327,5.892802,3.684908,0,2943,1,NaN,NaN
10328,5.889894,3.684908,0,2945,1,NaN,NaN
10329,5.884078,3.687842,0,2946,1,NaN,NaN
10330,5.872444,3.676105,0,2946,1,NaN,NaN
10331,5.869536,3.664366,0,2946,1,NaN,NaN
10332,5.869536,3.670235,0,2945,1,NaN,NaN
10333,5.869536,3.684908,0,2945,1,NaN,NaN
10334,5.884078,3.702514,0,2945,1,NaN,NaN
10335,5.898619,3.696646,0,2945,1,NaN,NaN
10336,5.910251,3.693711,0,2947,1,NaN,NaN
10337,5.910251,3.69958,0,2949,1,NaN,NaN
10338,5.910251,3.714252,0,2950,1,NaN,NaN
10339,5.910251,3.728923,0,2949,1,NaN,NaN
10340,5.916067,3.731857,0,2947,1,NaN,NaN
10341,5.921883,3.731857,0,2946,1,NaN,NaN
10342,5.927699,3.731857,0,2944,1,NaN,NaN
10343,5.927699,3.731857,0,2943,1,NaN,NaN
10344,5.945145,3.734791,0,2946,1,NaN,NaN
10345,5.962591,3.737725,0,2951,1,NaN,NaN
10346,5.982943,3.740659,0,2955,1,NaN,NaN
10347,5.988757,3.743594,0,2955,1,NaN,NaN
10348,5.982943,3.746528,0,2954,1,NaN,NaN
10349,5.98585,3.749462,0,2953,1,NaN,NaN
10350,5.988757,3.769999,0,2953,1,NaN,NaN
10351,5.962591,3.790536,0,2953,1,NaN,NaN
10352,5.921883,3.79347,0,2951,1,NaN,NaN
10353,5.904435,3.75533,0,2948,1,NaN,NaN
10354,5.927699,3.717186,0,2947,1,NaN,NaN
10355,5.956776,3.702514,0,2950,1,NaN,NaN
10356,5.965498,3.702514,0,2953,1,NaN,NaN
10357,5.962591,3.69958,0,2955,1,NaN,NaN
10358,5.953868,3.702514,0,2956,1,NaN,NaN
10359,5.950961,3.711317,0,2955,1,NaN,NaN
10360,5.950961,3.717186,0,2954,1,NaN,NaN
10361,5.956776,3.714252,0,2953,1,NaN,NaN
10362,5.965498,3.717186,0,2952,1,NaN,NaN
10363,5.974221,3.728923,0,2953,1,NaN,NaN
10364,5.977128,3.737725,0,2953,1,NaN,NaN
10365,5.977128,3.740659,0,2953,1,NaN,NaN
10366,5.974221,3.743594,0,2953,1,NaN,NaN
10367,5.982943,3.746528,0,2952,1,NaN,NaN
10368,5.994571,3.749462,0,2952,1,NaN,NaN
10369,6.000386,3.75533,0,2951,1,NaN,NaN
10370,5.991664,3.75533,0,2954,1,NaN,NaN
10371,5.974221,3.758264,0,2958,1,NaN,NaN
10372,5.968406,3.761198,0,2962,1,NaN,NaN
10373,5.959683,3.746528,0,2961,1,NaN,NaN
10374,5.959683,3.728923,0,2961,1,NaN,NaN
10375,5.950961,3.714252,0,2961,1,NaN,NaN
10376,5.945145,3.714252,0,2962,2,NaN,NaN
10377,5.930607,3.714252,0,2963,2,NaN,NaN
10378,5.913159,3.687842,0,2962,2,NaN,NaN
10379,5.881169,3.661432,0,2965,2,NaN,NaN
10380,5.796815,3.640889,0,2969,2,NaN,NaN
10381,5.718255,3.632084,0,2973,2,NaN,NaN
10382,5.57854,3.60567,0,2975,2,NaN,NaN
10383,5.467885,3.579255,0,2978,2,NaN,NaN
10384,5.191071,3.552838,0,2986,2,NaN,NaN
10385,4.957775,3.535225,0,2994,2,NaN,NaN
10386,4.639645,3.491192,0,3004,2,NaN,NaN
10387,4.365063,3.458898,0,3010,2,NaN,NaN
10388,4.058113,3.429538,0,3016,2,NaN,NaN
10389,3.67483,3.382558,0,3021,2,NaN,NaN
10390,3.335158,3.3297,0,3025,2,NaN,NaN
10391,2.921967,3.2739,0,3039,2,NaN,NaN
10392,2.49087,3.285648,0,3049,2,NaN,NaN
10393,2.050685,3.315016,0,3061,2,NaN,NaN
10394,1.575014,3.344383,0,3064,2,NaN,NaN
10395,1.187266,3.362003,0,3066,2,NaN,NaN
10396,0.702433,3.364939,0,3067,2,NaN,NaN
10397,0.296856,3.367876,0,3068,2,NaN,NaN
10398,-0.141081,3.367876,0,3066,2,NaN,NaN
10399,-0.526102,3.388431,0,3062,2,NaN,NaN
10400,-0.955151,3.417793,0,3056,2,NaN,NaN
10401,-1.375281,3.45009,0,3050,2,NaN,NaN
10402,-1.824626,3.488256,0,3044,2,NaN,NaN
10403,-2.235595,3.520548,0,3038,2,NaN,NaN
10404,-2.602339,3.544031,0,3034,2,NaN,NaN
10405,-2.942488,3.561643,0,3028,2,NaN,NaN
10406,-3.291217,3.567514,0,3023,2,NaN,NaN
10407,-3.610429,3.561643,0,3019,2,NaN,NaN
10408,-3.897235,3.499999,0,3019,2,NaN,NaN
10409,-4.116598,3.447154,0,3020,2,NaN,NaN
10410,-4.277388,3.400176,0,3020,2,NaN,NaN
10411,-4.443954,3.382558,0,3018,2,NaN,NaN
10412,-4.665924,3.370812,0,3012,2,NaN,NaN
10413,-4.870246,3.353193,0,3007,2,NaN,NaN
10414,-5.024865,3.35613,0,3004,2,NaN,NaN
10415,-5.126931,3.306206,0,3007,2,NaN,NaN
10416,-5.293084,3.229842,0,3009,2,NaN,NaN
10417,-5.406716,3.16228,0,3015,2,NaN,NaN
10418,-5.491185,3.13584,0,3020,2,NaN,NaN
10419,-5.514482,3.129965,0,3023,2,NaN,NaN
10420,-5.523218,3.124089,0,3023,2,NaN,NaN
10421,-5.508658,3.121151,0,3023,2,NaN,NaN
10422,-5.505746,3.121151,0,3023,1,NaN,NaN
10423,-5.529042,3.103523,0,3023,1,NaN,NaN
10424,-5.552336,3.080019,0,3028,1,NaN,NaN
10425,-5.55816,3.041822,0,3032,1,NaN,NaN
10426,-5.546513,3.021253,0,3041,1,NaN,NaN
10427,-5.534866,3.006561,0,3044,1,NaN,NaN
10428,-5.508658,3.009499,0,3048,1,NaN,NaN
10429,-5.494097,3.018315,0,3051,1,NaN,NaN
10430,-5.499921,3.030068,0,3054,1,NaN,NaN
10431,-5.520306,3.050637,0,3056,1,NaN,NaN
10432,-5.546513,3.071204,0,3056,1,NaN,NaN
10433,-5.549425,3.082957,0,3056,1,NaN,NaN
10434,-5.543601,3.091771,0,3055,1,NaN,NaN
10435,-5.531954,3.091771,0,3054,1,NaN,NaN
10436,-5.523218,3.077081,0,3052,1,NaN,NaN
10437,-5.520306,3.06239,0,3049,1,NaN,NaN
10438,-5.529042,3.047698,0,3047,1,NaN,NaN
10439,-5.52613,3.047698,0,3046,1,NaN,NaN
10440,-5.520306,3.050637,0,3047,1,NaN,NaN
10441,-5.514482,3.053575,0,3047,1,NaN,NaN
10442,-5.529042,3.053575,0,3046,1,NaN,NaN
10443,-5.549425,3.047698,0,3046,1,NaN,NaN
10444,-5.593097,3.041822,0,3047,1,NaN,NaN
10445,-5.622208,3.041822,0,3048,1,NaN,NaN
10446,-5.62803,3.04476,0,3049,1,NaN,NaN
10447,-5.607653,3.04476,0,3050,1,NaN,NaN
10448,-5.601831,3.04476,0,3050,1,NaN,NaN
10449,-5.616386,3.04476,0,3050,1,NaN,NaN
10450,-5.630941,3.04476,0,3050,1,NaN,NaN
10451,-5.633852,3.04476,0,3050,1,NaN,NaN
10452,-5.633852,3.053575,0,3049,1,NaN,NaN
10453,-5.62803,3.059452,0,3048,1,NaN,NaN
10454,-5.616386,3.06239,0,3047,1,NaN,NaN
10455,-5.607653,3.059452,0,3048,1,NaN,NaN
10456,-5.593097,3.041822,0,3047,1,NaN,NaN
10457,-5.57854,3.024191,0,3047,1,NaN,NaN
10458,-5.566894,3.018315,0,3046,1,NaN,NaN
10459,-5.566894,3.033007,0,3045,1,NaN,NaN
10460,-5.55816,3.050637,0,3045,1,NaN,NaN
10461,-5.546513,3.056513,0,3044,1,NaN,NaN
10462,-5.537778,3.056513,0,3043,1,NaN,NaN
10463,-5.537778,3.050637,0,3043,1,NaN,NaN
10464,-5.540689,3.047698,0,3044,1,NaN,NaN
10465,-5.537778,3.04476,0,3047,1,NaN,NaN
10466,-5.531954,3.041822,0,3050,1,NaN,NaN
10467,-5.523218,3.041822,0,3051,1,NaN,NaN
10468,-5.520306,3.035945,0,3052,1,NaN,NaN
10469,-5.523218,3.02713,0,3053,1,NaN,NaN
10470,-5.531954,3.018315,0,3054,1,NaN,NaN
10471,-5.52613,3.053575,0,3055,1,NaN,NaN
10472,-5.51157,3.094709,0,3053,1,NaN,NaN
10473,-5.497009,3.112337,0,3049,1,NaN,NaN
10474,-5.499921,3.085895,0,3047,1,NaN,NaN
10475,-5.499921,3.06239,0,3045,1,NaN,NaN
10476,-5.497009,3.071204,0,3046,1,NaN,NaN
10477,-5.488272,3.080019,0,3048,1,NaN,NaN
10478,-5.479535,3.082957,0,3050,1,NaN,NaN
10479,-5.482448,3.077081,0,3051,1,NaN,NaN
10480,-5.491185,3.059452,0,3051,1,NaN,NaN
10481,-5.502834,3.041822,0,3050,1,NaN,NaN
10482,-5.514482,3.02713,0,3048,1,NaN,NaN
10483,-5.520306,3.015376,0,3046,1,NaN,NaN
10484,-5.520306,3.009499,0,3046,1,NaN,NaN
10485,-5.505746,3.024191,0,3044,1,NaN,NaN
10486,-5.499921,3.041822,0,3042,1,NaN,NaN
10487,-5.502834,3.041822,0,3040,1,NaN,NaN
10488,-5.508658,3.024191,0,3040,1,NaN,NaN
10489,-5.508658,3.003622,0,3040,1,NaN,NaN
10490,-5.51157,3.003622,0,3040,1,NaN,NaN
10491,-5.517394,3.02713,0,3044,1,NaN,NaN
10492,-5.517394,3.047698,0,3048,1,NaN,NaN
10493,-5.514482,3.071204,0,3050,1,NaN,NaN
10494,-5.51157,3.074143,0,3049,1,NaN,NaN
10495,-5.505746,3.077081,0,3047,1,NaN,NaN
10496,-5.505746,3.080019,0,3047,1,NaN,NaN
10497,-5.494097,3.082957,0,3047,1,NaN,NaN
10498,-5.482448,3.091771,0,3047,1,NaN,NaN
10499,-5.47371,3.097647,0,3047,1,NaN,NaN
10500,-5.470798,3.091771,0,3049,1,NaN,NaN
10501,-5.467885,3.065328,0,3052,1,NaN,NaN
10502,-5.464973,3.038883,0,3053,1,NaN,NaN
10503,-5.470798,3.02713,0,3050,1,NaN,NaN
10504,-5.47371,3.041822,0,3047,1,NaN,NaN
10505,-5.470798,3.059452,0,3046,1,NaN,NaN
10506,-5.464973,3.068266,0,3049,1,NaN,NaN
10507,-5.467885,3.06239,0,3052,1,NaN,NaN
10508,-5.476623,3.059452,0,3055,1,NaN,NaN
10509,-5.491185,3.059452,0,3054,1,NaN,NaN
10510,-5.497009,3.06239,0,3056,1,NaN,NaN
10511,-5.499921,3.056513,0,3057,1,NaN,NaN
10512,-5.494097,3.047698,0,3057,1,NaN,NaN
10513,-5.488272,3.041822,0,3057,1,NaN,NaN
10514,-5.48536,3.04476,0,3058,1,NaN,NaN
10515,-5.48536,3.047698,0,3060,1,NaN,NaN
10516,-5.488272,3.056513,0,3062,1,NaN,NaN
10517,-5.494097,3.065328,0,3065,1,NaN,NaN
10518,-5.502834,3.074143,0,3066,1,NaN,NaN
10519,-5.508658,3.059452,0,3067,1,NaN,NaN
10520,-5.51157,3.02713,0,3067,1,NaN,NaN
10521,-5.505746,3.000683,0,3066,1,NaN,NaN
10522,-5.505746,2.988929,0,3065,1,NaN,NaN
10523,-5.499921,2.994806,0,3064,1,NaN,NaN
10524,-5.494097,2.988929,0,3065,1,NaN,NaN
10525,-5.494097,2.983052,0,3065,1,NaN,NaN
10526,-5.502834,2.977174,0,3070,1,NaN,NaN
10527,-5.505746,2.977174,0,3075,1,NaN,NaN
10528,-5.505746,2.977174,0,3079,1,NaN,NaN
10529,-5.502834,2.977174,0,3078,1,NaN,NaN
10530,-5.508658,2.980113,0,3079,1,NaN,NaN
10531,-5.514482,2.983052,0,3079,1,NaN,NaN
10532,-5.517394,2.983052,0,3080,1,NaN,NaN
10533,-5.51157,2.991868,0,3081,1,NaN,NaN
10534,-5.505746,2.997745,0,3081,1,NaN,NaN
10535,-5.505746,3.006561,0,3081,1,NaN,NaN
10536,-5.517394,3.024191,0,3081,1,NaN,NaN
10537,-5.531954,3.038883,0,3081,1,NaN,NaN
10538,-5.537778,3.038883,0,3080,1,NaN,NaN
10539,-5.520306,3.015376,0,3080,1,NaN,NaN
10540,-5.502834,2.988929,0,3081,1,NaN,NaN
10541,-5.51157,2.983052,0,3085,1,NaN,NaN
10542,-5.531954,2.98599,0,3090,1,NaN,NaN
10543,-5.543601,2.991868,0,3093,1,NaN,NaN
10544,-5.534866,2.991868,0,3092,1,NaN,NaN
10545,-5.523218,2.988929,0,3091,1,NaN,NaN
10546,-5.520306,2.988929,0,3089,1,NaN,NaN
10547,-5.523218,2.977174,0,3087,1,NaN,NaN
10548,-5.529042,2.968358,0,3085,1,NaN,NaN
10549,-5.534866,2.962481,0,3085,1,NaN,NaN
10550,-5.540689,2.968358,0,3085,1,NaN,NaN
10551,-5.543601,2.971297,0,3085,1,NaN,NaN
10552,-5.546513,2.971297,0,3084,1,NaN,NaN
10553,-5.546513,2.971297,0,3084,1,NaN,NaN
10554,-5.546513,2.974236,0,3083,1,NaN,NaN
10555,-5.546513,2.980113,0,3083,1,NaN,NaN
10556,-5.543601,2.980113,0,3084,1,NaN,NaN
10557,-5.543601,2.980113,0,3086,1,NaN,NaN
10558,-5.537778,2.983052,0,3088,1,NaN,NaN
10559,-5.537778,2.994806,0,3091,1,NaN,NaN
10560,-5.540689,3.003622,0,3093,1,NaN,NaN
10561,-5.543601,3.000683,0,3094,1,NaN,NaN
10562,-5.534866,2.983052,0,3095,1,NaN,NaN
10563,-5.523218,2.971297,0,3095,1,NaN,NaN
10564,-5.531954,2.962481,0,3095,1,NaN,NaN
10565,-5.555248,2.962481,0,3099,1,NaN,NaN
10566,-5.561071,2.971297,0,3103,1,NaN,NaN
10567,-5.540689,2.980113,0,3104,1,NaN,NaN
10568,-5.520306,2.980113,0,3102,1,NaN,NaN
10569,-5.508658,2.96542,0,3100,1,NaN,NaN
10570,-5.502834,2.950726,0,3101,1,NaN,NaN
10571,-5.517394,2.947787,0,3101,1,NaN,NaN
10572,-5.546513,2.950726,0,3102,1,NaN,NaN
10573,-5.57854,2.953664,0,3102,1,NaN,NaN
10574,-5.590186,2.953664,0,3102,1,NaN,NaN
10575,-5.590186,2.953664,0,3104,1,NaN,NaN
10576,-5.561071,2.953664,0,3105,1,NaN,NaN
10577,-5.531954,2.974236,0,3107,1,NaN,NaN
10578,-5.505746,2.994806,0,3109,1,NaN,NaN
10579,-5.51157,2.980113,0,3111,1,NaN,NaN
10580,-5.517394,2.947787,0,3113,1,NaN,NaN
10581,-5.520306,2.924275,0,3113,1,NaN,NaN
10582,-5.520306,2.93897,0,3114,1,NaN,NaN
10583,-5.517394,2.950726,0,3114,1,NaN,NaN
10584,-5.523218,2.950726,0,3112,1,NaN,NaN
10585,-5.52613,2.950726,0,3112,1,NaN,NaN
10586,-5.529042,2.950726,0,3112,1,NaN,NaN
10587,-5.537778,2.956603,0,3115,1,NaN,NaN
10588,-5.549425,2.962481,0,3117,1,NaN,NaN
10589,-5.55816,2.968358,0,3120,1,NaN,NaN
10590,-5.55816,2.96542,0,3120,1,NaN,NaN
10591,-5.563983,2.959542,0,3120,1,NaN,NaN
10592,-5.569806,2.953664,0,3119,1,NaN,NaN
10593,-5.561071,2.947787,0,3118,1,NaN,NaN
10594,-5.531954,2.944848,0,3120,1,NaN,NaN
10595,-5.505746,2.944848,0,3122,1,NaN,NaN
10596,-5.491185,2.936031,0,3124,1,NaN,NaN
10597,-5.491185,2.930153,0,3124,1,NaN,NaN
10598,-5.491185,2.924275,0,3125,1,NaN,NaN
10599,-5.494097,2.924275,0,3125,1,NaN,NaN
10600,-5.497009,2.930153,0,3125,1,NaN,NaN
10601,-5.499921,2.93897,0,3126,1,NaN,NaN
10602,-5.499921,2.947787,0,3125,1,NaN,NaN
10603,-5.499921,2.941909,0,3124,1,NaN,NaN
10604,-5.514482,2.936031,0,3122,1,NaN,NaN
10605,-5.534866,2.927214,0,3125,1,NaN,NaN
10606,-5.555248,2.930153,0,3129,1,NaN,NaN
10607,-5.555248,2.930153,0,3133,1,NaN,NaN
10608,-5.55816,2.936031,0,3134,1,NaN,NaN
10609,-5.561071,2.947787,0,3135,1,NaN,NaN
10610,-5.566894,2.959542,0,3135,1,NaN,NaN
10611,-5.569806,2.968358,0,3135,1,NaN,NaN
10612,-5.575629,2.953664,0,3136,1,NaN,NaN
10613,-5.57854,2.936031,0,3136,1,NaN,NaN
10614,-5.563983,2.918397,0,3137,1,NaN,NaN
