n,x,y,val,dP,lab,xT,yT
5795,4.464404,7.729748,0,5395,1,NaN,NaN
5796,4.461483,7.752893,0,5393,1,NaN,NaN
5797,4.470247,7.758679,0,5389,1,NaN,NaN
5798,4.476089,7.764465,0,5388,1,NaN,NaN
5799,4.481932,7.764465,0,5388,1,NaN,NaN
5800,4.479011,7.778929,0,5388,1,NaN,NaN
5801,4.479011,7.799176,0,5387,1,NaN,NaN
5802,4.493617,7.81653,0,5386,1,NaN,NaN
5803,4.511143,7.822314,0,5385,1,NaN,NaN
5804,4.525748,7.802068,0,5383,1,NaN,NaN
5805,4.522827,7.784714,0,5381,1,NaN,NaN
5806,4.522827,7.761572,0,5381,1,NaN,NaN
5807,4.514064,7.758679,0,5381,1,NaN,NaN
5808,4.50238,7.761572,0,5382,1,NaN,NaN
5809,4.490696,7.77025,0,5385,1,NaN,NaN
5810,4.490696,7.761572,0,5388,1,NaN,NaN
5811,4.496538,7.744214,0,5391,1,NaN,NaN
5812,4.50238,7.726854,0,5391,1,NaN,NaN
5813,4.493617,7.732641,0,5389,1,NaN,NaN
5814,4.481932,7.738427,0,5387,1,NaN,NaN
5815,4.479011,7.747107,0,5386,1,NaN,NaN
5816,4.487774,7.752893,0,5386,1,NaN,NaN
5817,4.493617,7.747107,0,5385,1,NaN,NaN
5818,4.484853,7.741321,0,5384,1,NaN,NaN
5819,4.476089,7.752893,0,5387,1,NaN,NaN
5820,4.470247,7.773143,0,5389,1,NaN,NaN
5821,4.476089,7.776036,0,5393,1,NaN,NaN
5822,4.484853,7.761572,0,5394,1,NaN,NaN
5823,4.490696,7.747107,0,5395,1,NaN,NaN
5824,4.487774,7.741321,0,5393,1,NaN,NaN
5825,4.487774,7.735534,0,5391,1,NaN,NaN
5826,4.487774,7.735534,0,5390,1,NaN,NaN
5827,4.490696,7.738427,0,5388,1,NaN,NaN
5828,4.490696,7.747107,0,5388,1,NaN,NaN
5829,4.487774,7.758679,0,5387,1,NaN,NaN
5830,4.487774,7.767358,0,5388,1,NaN,NaN
5831,4.499459,7.773143,0,5389,1,NaN,NaN
5832,4.514064,7.776036,0,5392,1,NaN,NaN
5833,4.528669,7.776036,0,5392,1,NaN,NaN
5834,4.537432,7.778929,0,5393,1,NaN,NaN
5835,4.540352,7.776036,0,5391,1,NaN,NaN
5836,4.53159,7.781821,0,5389,1,NaN,NaN
5837,4.516985,7.787606,0,5386,1,NaN,NaN
5838,4.514064,7.761572,0,5382,1,NaN,NaN
5839,4.511143,7.729748,0,5379,1,NaN,NaN
5840,4.522827,7.732641,0,5377,1,NaN,NaN
5841,4.53159,7.77025,0,5378,1,NaN,NaN
5842,4.537432,7.790499,0,5380,1,NaN,NaN
5843,4.537432,7.773143,0,5380,1,NaN,NaN
5844,4.537432,7.752893,0,5378,1,NaN,NaN
5845,4.537432,7.741321,0,5377,1,NaN,NaN
5846,4.534511,7.732641,0,5378,1,NaN,NaN
5847,4.522827,7.744214,0,5379,1,NaN,NaN
5848,4.514064,7.761572,0,5380,1,NaN,NaN
5849,4.505301,7.767358,0,5380,1,NaN,NaN
5850,4.511143,7.764465,0,5380,1,NaN,NaN
5851,4.522827,7.758679,0,5380,1,NaN,NaN
5852,4.534511,7.747107,0,5380,1,NaN,NaN
5853,4.543273,7.732641,0,5380,1,NaN,NaN
5854,4.546194,7.71528,0,5379,1,NaN,NaN
5855,4.546194,7.71528,0,5379,1,NaN,NaN
5856,4.543273,7.71528,0,5378,1,NaN,NaN
5857,4.537432,7.71528,0,5378,1,NaN,NaN
5858,4.543273,7.712387,0,5377,1,NaN,NaN
5859,4.554956,7.712387,0,5376,1,NaN,NaN
5860,4.560797,7.712387,0,5375,1,NaN,NaN
5861,4.554956,7.718174,0,5374,1,NaN,NaN
5862,4.549115,7.723961,0,5374,1,NaN,NaN
5863,4.546194,7.723961,0,5372,1,NaN,NaN
5864,4.540352,7.726854,0,5370,1,NaN,NaN
5865,4.537432,7.729748,0,5368,1,NaN,NaN
5866,4.540352,7.729748,0,5364,1,NaN,NaN
5867,4.540352,7.729748,0,5363,1,NaN,NaN
5868,4.543273,7.712387,0,5362,1,NaN,NaN
5869,4.543273,7.695025,0,5364,1,NaN,NaN
5870,4.554956,7.709493,0,5362,1,NaN,NaN
5871,4.566638,7.741321,0,5359,1,NaN,NaN
5872,4.566638,7.758679,0,5358,1,NaN,NaN
5873,4.560797,7.747107,0,5364,1,NaN,NaN
5874,4.549115,7.741321,0,5371,1,NaN,NaN
5875,4.543273,7.747107,0,5377,1,NaN,NaN
5876,4.543273,7.75,0,5378,1,NaN,NaN
5877,4.546194,7.747107,0,5374,1,NaN,NaN
5878,4.546194,7.744214,0,5370,1,NaN,NaN
5879,4.543273,7.735534,0,5367,1,NaN,NaN
5880,4.546194,7.723961,0,5365,1,NaN,NaN
5881,4.554956,7.703706,0,5364,1,NaN,NaN
5882,4.563718,7.695025,0,5364,1,NaN,NaN
5883,4.566638,7.686343,0,5364,1,NaN,NaN
5884,4.569559,7.683449,0,5364,1,NaN,NaN
5885,4.560797,7.689237,0,5364,1,NaN,NaN
5886,4.552035,7.697918,0,5367,1,NaN,NaN
5887,4.543273,7.7066,0,5370,1,NaN,NaN
5888,4.540352,7.71528,0,5370,1,NaN,NaN
5889,4.552035,7.71528,0,5365,1,NaN,NaN
5890,4.563718,7.712387,0,5361,1,NaN,NaN
5891,4.57832,7.692131,0,5358,1,NaN,NaN
5892,4.5754,7.674767,0,5357,1,NaN,NaN
5893,4.5754,7.660296,0,5356,1,NaN,NaN
5894,4.569559,7.668979,0,5359,1,NaN,NaN
5895,4.566638,7.674767,0,5363,1,NaN,NaN
5896,4.566638,7.680555,0,5369,1,NaN,NaN
5897,4.572479,7.683449,0,5373,1,NaN,NaN
5898,4.5754,7.686343,0,5377,1,NaN,NaN
5899,4.57832,7.686343,0,5377,1,NaN,NaN
5900,4.57832,7.683449,0,5374,1,NaN,NaN
5901,4.5754,7.683449,0,5369,1,NaN,NaN
5902,4.566638,7.683449,0,5365,1,NaN,NaN
5903,4.560797,7.686343,0,5365,1,NaN,NaN
5904,4.5754,7.683449,0,5364,1,NaN,NaN
5905,4.590002,7.680555,0,5364,1,NaN,NaN
5906,4.607524,7.677661,0,5367,1,NaN,NaN
5907,4.616285,7.692131,0,5371,1,NaN,NaN
5908,4.636725,7.7066,0,5370,1,NaN,NaN
5909,4.663004,7.741321,0,5364,1,NaN,NaN
5910,4.677603,7.764465,0,5358,1,NaN,NaN
5911,4.706798,7.784714,0,5359,1,NaN,NaN
5912,4.741829,7.787606,0,5360,1,NaN,NaN
5913,4.776857,7.799176,0,5357,1,NaN,NaN
5914,4.826473,7.822314,0,5353,1,NaN,NaN
5915,4.873164,7.851232,0,5350,1,NaN,NaN
5916,4.911096,7.871473,0,5349,1,NaN,NaN
5917,4.911096,7.880147,0,5343,1,NaN,NaN
5918,4.902343,7.900385,0,5336,1,NaN,NaN
5919,4.899425,7.91773,0,5327,1,NaN,NaN
5920,4.90526,7.943745,0,5325,1,NaN,NaN
5921,4.928601,7.949525,0,5328,1,NaN,NaN
5922,4.95194,7.958196,0,5332,1,NaN,NaN
5923,4.966527,7.961086,0,5331,1,NaN,NaN
5924,4.972361,7.961086,0,5325,1,NaN,NaN
5925,4.975278,7.963976,0,5319,1,NaN,NaN
5926,4.981112,7.966866,0,5319,1,NaN,NaN
5927,4.989863,7.966866,0,5320,1,NaN,NaN
5928,4.995697,7.963976,0,5322,1,NaN,NaN
5929,4.998614,7.961086,0,5325,1,NaN,NaN
5930,4.998614,7.929292,0,5330,1,NaN,NaN
5931,4.998614,7.900385,0,5334,1,NaN,NaN
5932,5.013198,7.874364,0,5338,1,NaN,NaN
5933,5.027781,7.877256,0,5340,1,NaN,NaN
5934,5.042364,7.880147,0,5341,1,NaN,NaN
5935,5.042364,7.880147,0,5340,1,NaN,NaN
5936,5.039448,7.883038,0,5339,1,NaN,NaN
5937,5.036531,7.885929,0,5338,1,NaN,NaN
5938,5.030698,7.883038,0,5337,1,NaN,NaN
5939,5.021948,7.880147,0,5335,1,NaN,NaN
5940,5.007364,7.877256,0,5333,1,NaN,NaN
5941,4.998614,7.877256,0,5332,1,NaN,NaN
5942,4.989863,7.891712,0,5331,1,NaN,NaN
5943,4.986946,7.906167,0,5331,1,NaN,NaN
5944,4.995697,7.914839,0,5331,1,NaN,NaN
5945,5.007364,7.909057,0,5329,1,NaN,NaN
5946,5.021948,7.891712,0,5328,1,NaN,NaN
5947,5.019031,7.883038,0,5326,1,NaN,NaN
5948,5.016115,7.871473,0,5327,1,NaN,NaN
5949,5.016115,7.86569,0,5327,1,NaN,NaN
5950,5.019031,7.868582,0,5325,1,NaN,NaN
5951,5.021948,7.883038,0,5324,1,NaN,NaN
5952,5.021948,7.894603,0,5321,1,NaN,NaN
5953,5.001531,7.900385,0,5320,1,NaN,NaN
5954,4.978195,7.897494,0,5319,1,NaN,NaN
5955,4.957775,7.891712,0,5319,1,NaN,NaN
5956,4.960692,7.883038,0,5323,1,NaN,NaN
5957,4.963609,7.888821,0,5327,1,NaN,NaN
5958,4.966527,7.897494,0,5329,1,NaN,NaN
5959,4.969444,7.906167,0,5326,1,NaN,NaN
5960,4.969444,7.906167,0,5324,1,NaN,NaN
5961,4.972361,7.900385,0,5325,1,NaN,NaN
5962,4.981112,7.894603,0,5326,1,NaN,NaN
5963,4.986946,7.885929,0,5324,1,NaN,NaN
5964,4.989863,7.883038,0,5321,1,NaN,NaN
5965,4.984029,7.885929,0,5321,1,NaN,NaN
5966,4.981112,7.897494,0,5322,1,NaN,NaN
5967,4.986946,7.911948,0,5323,1,NaN,NaN
5968,4.998614,7.920621,0,5325,1,NaN,NaN
5969,5.013198,7.926402,0,5328,1,NaN,NaN
5970,5.019031,7.926402,0,5331,1,NaN,NaN
5971,5.013198,7.923511,0,5327,1,NaN,NaN
5972,5.001531,7.911948,0,5323,1,NaN,NaN
5973,4.981112,7.906167,0,5319,1,NaN,NaN
5974,4.969444,7.903276,0,5320,1,NaN,NaN
5975,4.963609,7.888821,0,5320,1,NaN,NaN
5976,4.969444,7.877256,0,5319,1,NaN,NaN
5977,4.978195,7.86569,0,5318,1,NaN,NaN
5978,4.984029,7.871473,0,5318,1,NaN,NaN
5979,4.989863,7.871473,0,5319,1,NaN,NaN
5980,5.001531,7.871473,0,5320,1,NaN,NaN
5981,5.007364,7.891712,0,5317,1,NaN,NaN
5982,5.010281,7.909057,0,5312,1,NaN,NaN
5983,5.004448,7.932183,0,5307,1,NaN,NaN
5984,5.001531,7.932183,0,5308,1,NaN,NaN
5985,4.989863,7.935073,0,5311,1,NaN,NaN
5986,4.975278,7.920621,0,5315,1,NaN,NaN
5987,4.972361,7.906167,0,5316,1,NaN,NaN
5988,4.978195,7.891712,0,5318,1,NaN,NaN
5989,4.986946,7.894603,0,5320,1,NaN,NaN
5990,4.998614,7.894603,0,5319,1,NaN,NaN
5991,5.013198,7.891712,0,5319,1,NaN,NaN
5992,5.021948,7.883038,0,5323,1,NaN,NaN
5993,5.016115,7.86569,0,5327,1,NaN,NaN
5994,5.004448,7.845449,0,5332,1,NaN,NaN
5995,4.995697,7.833882,0,5331,1,NaN,NaN
5996,4.986946,7.836774,0,5330,1,NaN,NaN
5997,4.981112,7.836774,0,5329,1,NaN,NaN
5998,4.978195,7.848341,0,5329,1,NaN,NaN
5999,4.981112,7.857016,0,5328,1,NaN,NaN
6000,4.966527,7.871473,0,5329,1,NaN,NaN
6001,4.954858,7.877256,0,5331,1,NaN,NaN
6002,4.943188,7.880147,0,5332,1,NaN,NaN
6003,4.957775,7.877256,0,5331,1,NaN,NaN
6004,4.975278,7.874364,0,5328,1,NaN,NaN
6005,4.986946,7.871473,0,5325,1,NaN,NaN
6006,4.981112,7.874364,0,5325,1,NaN,NaN
6007,4.972361,7.880147,0,5325,1,NaN,NaN
6008,4.972361,7.885929,0,5326,1,NaN,NaN
6009,4.975278,7.883038,0,5328,1,NaN,NaN
6010,4.978195,7.874364,0,5328,1,NaN,NaN
6011,4.984029,7.868582,0,5324,1,NaN,NaN
6012,4.984029,7.862799,0,5321,1,NaN,NaN
6013,4.986946,7.862799,0,5318,1,NaN,NaN
6014,4.99278,7.862799,0,5318,1,NaN,NaN
6015,4.995697,7.862799,0,5319,1,NaN,NaN
6016,4.99278,7.859907,0,5320,1,NaN,NaN
6017,4.981112,7.854124,0,5320,1,NaN,NaN
6018,4.978195,7.848341,0,5319,1,NaN,NaN
6019,4.986946,7.848341,0,5320,1,NaN,NaN
6020,4.998614,7.854124,0,5321,1,NaN,NaN
6021,4.989863,7.86569,0,5321,1,NaN,NaN
6022,4.972361,7.877256,0,5321,1,NaN,NaN
6023,4.960692,7.885929,0,5320,1,NaN,NaN
6024,4.963609,7.888821,0,5321,1,NaN,NaN
6025,4.972361,7.885929,0,5321,1,NaN,NaN
6026,4.978195,7.885929,0,5321,1,NaN,NaN
6027,4.989863,7.883038,0,5319,1,NaN,NaN
6028,4.998614,7.880147,0,5317,2,NaN,NaN
6029,4.984029,7.874364,0,5317,2,NaN,NaN
6030,4.960692,7.868582,0,5317,2,NaN,NaN
6031,4.931519,7.86569,0,5323,2,NaN,NaN
6032,4.911096,7.845449,0,5328,2,NaN,NaN
6033,4.806044,7.825206,0,5337,2,NaN,NaN
6034,4.689281,7.793391,0,5341,2,NaN,NaN
6035,4.53159,7.761572,0,5354,2,NaN,NaN
6036,4.400128,7.735534,0,5361,2,NaN,NaN
6037,4.19554,7.689237,0,5369,2,NaN,NaN
6038,3.979144,7.668979,0,5369,2,NaN,NaN
6039,3.677757,7.622667,0,5383,2,NaN,NaN
6040,3.373237,7.611088,0,5400,2,NaN,NaN
6041,3.004045,7.596612,0,5416,2,NaN,NaN
6042,2.640469,7.602403,0,5423,2,NaN,NaN
6043,2.253203,7.553181,0,5429,2,NaN,NaN
6044,1.818753,7.509741,0,5433,2,NaN,NaN
6045,1.401718,7.414142,0,5435,2,NaN,NaN
6046,0.934582,7.379368,0,5436,2,NaN,NaN
6047,0.520224,7.344589,0,5440,2,NaN,NaN
6048,0.085237,7.332995,0,5442,2,NaN,NaN
6049,-0.332126,7.298208,0,5442,2,NaN,NaN
6050,-0.740637,7.237319,0,5439,2,NaN,NaN
6051,-1.134383,7.214119,0,5437,2,NaN,NaN
6052,-1.530958,7.199618,0,5436,2,NaN,NaN
6053,-1.883348,7.205418,0,5435,2,NaN,NaN
6054,-2.250269,7.211219,0,5429,2,NaN,NaN
6055,-2.587674,7.190916,0,5422,2,NaN,NaN
6056,-2.945419,7.173513,0,5414,2,NaN,NaN
6057,-3.282429,7.127097,0,5409,2,NaN,NaN
6058,-3.595791,7.109689,0,5397,2,NaN,NaN
6059,-3.935266,7.083574,0,5387,2,NaN,NaN
6060,-4.233543,7.066162,0,5379,2,NaN,NaN
6061,-4.5754,7.051651,0,5378,2,NaN,NaN
6062,-4.852737,7.045847,0,5377,2,NaN,NaN
6063,-5.164834,7.028432,0,5379,2,NaN,NaN
6064,-5.418369,7.011017,0,5385,2,NaN,NaN
6065,-5.645495,6.9936,0,5390,2,NaN,NaN
6066,-5.831723,6.98489,0,5393,2,NaN,NaN
6067,-5.980035,6.964568,0,5395,2,NaN,NaN
6068,-6.131173,6.94134,0,5399,2,NaN,NaN
6069,-6.270608,6.906495,0,5408,2,NaN,NaN
6070,-6.398358,6.865835,0,5416,2,NaN,NaN
6071,-6.526045,6.825168,0,5424,2,NaN,NaN
6072,-6.607266,6.813547,0,5427,2,NaN,NaN
6073,-6.656566,6.816453,0,5432,2,NaN,NaN
6074,-6.671064,6.799021,0,5433,2,NaN,NaN
6075,-6.650767,6.778683,0,5435,2,NaN,NaN
6076,-6.613067,6.758343,0,5436,2,NaN,NaN
6077,-6.531847,6.758343,0,5436,2,NaN,NaN
6078,-6.430286,6.755437,0,5437,2,NaN,NaN
6079,-6.337395,6.746719,0,5436,1,NaN,NaN
6080,-6.238661,6.740907,0,5435,1,NaN,NaN
6081,-6.107926,6.746719,0,5432,1,NaN,NaN
6082,-5.974221,6.772872,0,5431,1,NaN,NaN
6083,-5.843358,6.796116,0,5430,1,NaN,NaN
6084,-5.785178,6.813547,0,5430,1,NaN,NaN
6085,-5.692064,6.810642,0,5422,1,NaN,NaN
6086,-5.619297,6.810642,0,5415,1,NaN,NaN
6087,-5.514482,6.804832,0,5407,1,NaN,NaN
6088,-5.456235,6.813547,0,5401,1,NaN,NaN
6089,-5.383411,6.825168,0,5395,1,NaN,NaN
6090,-5.33388,6.833883,0,5390,1,NaN,NaN
6091,-5.272684,6.830978,0,5387,1,NaN,NaN
6092,-5.23771,6.828073,0,5379,1,NaN,NaN
6093,-5.208561,6.833883,0,5372,1,NaN,NaN
6094,-5.17941,6.842597,0,5368,1,NaN,NaN
6095,-5.147341,6.857121,0,5363,1,NaN,NaN
6096,-5.103605,6.868739,0,5356,1,NaN,NaN
6097,-5.036531,6.874548,0,5348,1,NaN,NaN
6098,-4.995697,6.871644,0,5347,1,NaN,NaN
6099,-4.966527,6.877453,0,5351,1,NaN,NaN
6100,-4.963609,6.883261,0,5355,1,NaN,NaN
6101,-4.957775,6.886166,0,5355,1,NaN,NaN
6102,-4.954858,6.877453,0,5351,1,NaN,NaN
6103,-4.954858,6.86293,0,5347,1,NaN,NaN
6104,-4.954858,6.848407,0,5345,1,NaN,NaN
6105,-4.954858,6.833883,0,5347,1,NaN,NaN
6106,-4.957775,6.830978,0,5348,1,NaN,NaN
6107,-4.957775,6.822263,0,5345,1,NaN,NaN
6108,-4.954858,6.816453,0,5342,1,NaN,NaN
6109,-4.940271,6.825168,0,5340,1,NaN,NaN
6110,-4.925684,6.839693,0,5342,1,NaN,NaN
6111,-4.908178,6.854216,0,5343,1,NaN,NaN
6112,-4.90526,6.854216,0,5343,1,NaN,NaN
6113,-4.899425,6.854216,0,5340,1,NaN,NaN
6114,-4.896507,6.851312,0,5338,1,NaN,NaN
6115,-4.884836,6.851312,0,5336,1,NaN,NaN
6116,-4.879,6.848407,0,5337,1,NaN,NaN
6117,-4.876082,6.848407,0,5339,1,NaN,NaN
6118,-4.879,6.848407,0,5337,1,NaN,NaN
6119,-4.881918,6.848407,0,5334,1,NaN,NaN
6120,-4.861492,6.854216,0,5333,1,NaN,NaN
6121,-4.841065,6.860026,0,5334,1,NaN,NaN
6122,-4.814799,6.848407,0,5336,1,NaN,NaN
6123,-4.808962,6.833883,0,5336,1,NaN,NaN
6124,-4.800206,6.819358,0,5336,1,NaN,NaN
6125,-4.797288,6.819358,0,5330,1,NaN,NaN
6126,-4.794369,6.819358,0,5324,1,NaN,NaN
6127,-4.797288,6.822263,0,5318,1,NaN,NaN
6128,-4.803125,6.830978,0,5321,1,NaN,NaN
6129,-4.806044,6.842597,0,5324,1,NaN,NaN
6130,-4.811881,6.842597,0,5324,1,NaN,NaN
6131,-4.811881,6.836788,0,5321,1,NaN,NaN
6132,-4.808962,6.828073,0,5318,1,NaN,NaN
6133,-4.808962,6.830978,0,5313,1,NaN,NaN
6134,-4.808962,6.830978,0,5305,1,NaN,NaN
6135,-4.811881,6.828073,0,5298,1,NaN,NaN
6136,-4.817718,6.830978,0,5295,1,NaN,NaN
6137,-4.820636,6.836788,0,5294,1,NaN,NaN
6138,-4.826473,6.845502,0,5293,1,NaN,NaN
6139,-4.811881,6.851312,0,5294,1,NaN,NaN
6140,-4.79145,6.854216,0,5296,1,NaN,NaN
6141,-4.773938,6.865835,0,5298,1,NaN,NaN
6142,-4.776857,6.877453,0,5298,1,NaN,NaN
6143,-4.776857,6.88907,0,5298,1,NaN,NaN
6144,-4.776857,6.883261,0,5297,1,NaN,NaN
6145,-4.771019,6.865835,0,5296,1,NaN,NaN
6146,-4.7681,6.851312,0,5294,1,NaN,NaN
6147,-4.765181,6.836788,0,5291,1,NaN,NaN
6148,-4.773938,6.836788,0,5289,1,NaN,NaN
6149,-4.782694,6.833883,0,5287,1,NaN,NaN
6150,-4.788532,6.860026,0,5284,1,NaN,NaN
6151,-4.779775,6.88907,0,5283,1,NaN,NaN
6152,-4.765181,6.894878,0,5282,1,NaN,NaN
6153,-4.753505,6.874548,0,5281,1,NaN,NaN
6154,-4.747667,6.857121,0,5281,1,NaN,NaN
6155,-4.741829,6.848407,0,5281,1,NaN,NaN
6156,-4.73891,6.839693,0,5281,1,NaN,NaN
6157,-4.73891,6.842597,0,5281,1,NaN,NaN
6158,-4.741829,6.851312,0,5280,1,NaN,NaN
6159,-4.744748,6.860026,0,5276,1,NaN,NaN
6160,-4.750586,6.845502,0,5272,1,NaN,NaN
6161,-4.753505,6.836788,0,5269,1,NaN,NaN
6162,-4.756424,6.825168,0,5268,1,NaN,NaN
6163,-4.744748,6.828073,0,5266,1,NaN,NaN
6164,-4.733072,6.830978,0,5262,1,NaN,NaN
6165,-4.709717,6.845502,0,5257,1,NaN,NaN
6166,-4.703879,6.860026,0,5254,1,NaN,NaN
6167,-4.706798,6.86293,0,5254,1,NaN,NaN
6168,-4.718475,6.854216,0,5256,1,NaN,NaN
6169,-4.730152,6.851312,0,5258,1,NaN,NaN
6170,-4.735991,6.860026,0,5259,1,NaN,NaN
6171,-4.724314,6.865835,0,5260,1,NaN,NaN
6172,-4.712637,6.86293,0,5260,1,NaN,NaN
6173,-4.709717,6.857121,0,5259,1,NaN,NaN
6174,-4.721395,6.851312,0,5256,1,NaN,NaN
6175,-4.721395,6.848407,0,5252,1,NaN,NaN
6176,-4.709717,6.845502,0,5249,1,NaN,NaN
6177,-4.712637,6.842597,0,5250,1,NaN,NaN
6178,-4.727233,6.842597,0,5252,1,NaN,NaN
6179,-4.735991,6.845502,0,5251,1,NaN,NaN
6180,-4.730152,6.845502,0,5246,1,NaN,NaN
6181,-4.721395,6.845502,0,5240,1,NaN,NaN
6182,-4.721395,6.842597,0,5237,1,NaN,NaN
6183,-4.721395,6.842597,0,5236,1,NaN,NaN
6184,-4.712637,6.848407,0,5235,1,NaN,NaN
6185,-4.709717,6.860026,0,5233,1,NaN,NaN
6186,-4.709717,6.874548,0,5233,1,NaN,NaN
6187,-4.733072,6.877453,0,5235,1,NaN,NaN
6188,-4.750586,6.883261,0,5234,1,NaN,NaN
6189,-4.733072,6.880357,0,5231,1,NaN,NaN
6190,-4.700959,6.883261,0,5228,1,NaN,NaN
6191,-4.671763,6.883261,0,5229,1,NaN,NaN
6192,-4.674683,6.886166,0,5231,1,NaN,NaN
6193,-4.680522,6.88907,0,5231,1,NaN,NaN
6194,-4.683442,6.871644,0,5229,1,NaN,NaN
6195,-4.686361,6.857121,0,5227,1,NaN,NaN
6196,-4.686361,6.839693,0,5224,1,NaN,NaN
6197,-4.686361,6.836788,0,5225,1,NaN,NaN
6198,-4.703879,6.833883,0,5226,1,NaN,NaN
6199,-4.724314,6.848407,0,5228,1,NaN,NaN
6200,-4.73891,6.865835,0,5223,1,NaN,NaN
6201,-4.715556,6.877453,0,5217,1,NaN,NaN
6202,-4.692201,6.874548,0,5211,1,NaN,NaN
6203,-4.677603,6.871644,0,5210,1,NaN,NaN
6204,-4.677603,6.868739,0,5210,1,NaN,NaN
6205,-4.677603,6.860026,0,5210,1,NaN,NaN
6206,-4.680522,6.854216,0,5207,1,NaN,NaN
6207,-4.683442,6.842597,0,5205,1,NaN,NaN
6208,-4.692201,6.842597,0,5203,1,NaN,NaN
6209,-4.69804,6.845502,0,5203,1,NaN,NaN
6210,-4.703879,6.851312,0,5203,1,NaN,NaN
6211,-4.709717,6.860026,0,5202,1,NaN,NaN
6212,-4.689281,6.854216,0,5200,1,NaN,NaN
6213,-4.663004,6.842597,0,5200,1,NaN,NaN
6214,-4.636725,6.848407,0,5200,1,NaN,NaN
6215,-4.636725,6.877453,0,5199,1,NaN,NaN
6216,-4.636725,6.906495,0,5198,1,NaN,NaN
6217,-4.657164,6.906495,0,5197,1,NaN,NaN
6218,-4.677603,6.891974,0,5197,1,NaN,NaN
6219,-4.69512,6.874548,0,5197,1,NaN,NaN
6220,-4.692201,6.871644,0,5194,1,NaN,NaN
6221,-4.689281,6.865835,0,5191,1,NaN,NaN
6222,-4.671763,6.86293,0,5187,1,NaN,NaN
6223,-4.663004,6.857121,0,5186,1,NaN,NaN
6224,-4.651325,6.854216,0,5185,1,NaN,NaN
6225,-4.651325,6.857121,0,5185,1,NaN,NaN
6226,-4.645485,6.860026,0,5187,1,NaN,NaN
6227,-4.642565,6.860026,0,5190,1,NaN,NaN
6228,-4.639645,6.857121,0,5192,1,NaN,NaN
6229,-4.639645,6.854216,0,5191,1,NaN,NaN
6230,-4.663004,6.860026,0,5191,1,NaN,NaN
6231,-4.686361,6.860026,0,5192,1,NaN,NaN
6232,-4.683442,6.860026,0,5192,1,NaN,NaN
6233,-4.654245,6.86293,0,5192,1,NaN,NaN
6234,-4.627965,6.851312,0,5191,1,NaN,NaN
6235,-4.630885,6.836788,0,5190,1,NaN,NaN
6236,-4.630885,6.819358,0,5190,1,NaN,NaN
6237,-4.630885,6.828073,0,5191,1,NaN,NaN
6238,-4.627965,6.842597,0,5194,1,NaN,NaN
6239,-4.622125,6.842597,0,5196,1,NaN,NaN
6240,-4.616285,6.828073,0,5194,1,NaN,NaN
6241,-4.619205,6.816453,0,5191,1,NaN,NaN
6242,-4.630885,6.819358,0,5190,1,NaN,NaN
6243,-4.642565,6.819358,0,5192,1,NaN,NaN
6244,-4.642565,6.819358,0,5193,1,NaN,NaN
6245,-4.636725,6.816453,0,5191,1,NaN,NaN
6246,-4.627965,6.810642,0,5188,1,NaN,NaN
6247,-4.622125,6.807737,0,5187,1,NaN,NaN
6248,-4.616285,6.804832,0,5187,1,NaN,NaN
6249,-4.613364,6.799021,0,5186,1,NaN,NaN
6250,-4.598763,6.804832,0,5185,1,NaN,NaN
6251,-4.587082,6.810642,0,5183,1,NaN,NaN
6252,-4.572479,6.799021,0,5183,1,NaN,NaN
6253,-4.572479,6.781589,0,5183,1,NaN,NaN
6254,-4.572479,6.764155,0,5183,1,NaN,NaN
6255,-4.57832,6.764155,0,5184,1,NaN,NaN
6256,-4.587082,6.764155,0,5186,1,NaN,NaN
6257,-4.601683,6.775777,0,5187,1,NaN,NaN
6258,-4.625045,6.790305,0,5188,1,NaN,NaN
6259,-4.660084,6.810642,0,5182,2,NaN,NaN
6260,-4.686361,6.822263,0,5176,2,NaN,NaN
6261,-4.765181,6.836788,0,5173,2,NaN,NaN
6262,-4.870246,6.825168,0,5178,2,NaN,NaN
6263,-4.998614,6.790305,0,5183,2,NaN,NaN
6264,-5.112352,6.755437,0,5185,2,NaN,NaN
6265,-5.220221,6.743813,0,5187,2,NaN,NaN
6266,-5.345535,6.746719,0,5188,2,NaN,NaN
6267,-5.470798,6.752531,0,5186,2,NaN,NaN
6268,-5.575629,6.761249,0,5184,2,NaN,NaN
6269,-5.654227,6.769966,0,5179,2,NaN,NaN
6270,-5.738624,6.772872,0,5174,2,NaN,NaN
6271,-5.799724,6.775777,0,5169,2,NaN,NaN
6272,-5.843358,6.778683,0,5168,1,NaN,NaN
6273,-5.843358,6.790305,0,5167,1,NaN,NaN
6274,-5.84045,6.804832,0,5166,1,NaN,NaN
6275,-5.86081,6.813547,0,5165,1,NaN,NaN
6276,-5.878261,6.819358,0,5164,1,NaN,NaN
6277,-5.889894,6.825168,0,5163,1,NaN,NaN
6278,-5.881169,6.842597,0,5163,1,NaN,NaN
6279,-5.884078,6.860026,0,5163,1,NaN,NaN
6280,-5.889894,6.874548,0,5163,1,NaN,NaN
6281,-5.901527,6.891974,0,5164,1,NaN,NaN
6282,-5.907343,6.909399,0,5163,1,NaN,NaN
6283,-5.898619,6.915207,0,5161,1,NaN,NaN
6284,-5.886986,6.897782,0,5159,1,NaN,NaN
